geo_level,geo_code,religion,area,sex,total,geo_version
district,456,Sikh,Urban,Female,98,2011
district,456,Buddhist,Urban,Female,533,2011
district,456,Jain,Urban,Female,1995,2011
district,456,Other religions and persuasions,Urban,Female,212,2011
district,456,Religion not stated,Urban,Female,81,2011
district,457,Hindu,Rural,Female,666416,2011
district,457,Muslim,Rural,Female,8758,2011
district,457,Christian,Rural,Female,1417,2011
district,457,Sikh,Rural,Female,100,2011
district,457,Buddhist,Rural,Female,29903,2011
district,457,Jain,Rural,Female,431,2011
district,457,Other religions and persuasions,Rural,Female,28885,2011
district,457,Religion not stated,Rural,Female,1178,2011
district,457,Hindu,Urban,Female,100527,2011
district,457,Muslim,Urban,Female,10327,2011
district,457,Christian,Urban,Female,1331,2011
district,457,Sikh,Urban,Female,401,2011
district,457,Buddhist,Urban,Female,6987,2011
district,457,Jain,Urban,Female,1902,2011
district,457,Other religions and persuasions,Urban,Female,850,2011
district,457,Religion not stated,Urban,Female,107,2011
district,458,Hindu,Rural,Female,433345,2011
district,458,Muslim,Rural,Female,6778,2011
district,458,Christian,Rural,Female,118,2011
district,458,Sikh,Rural,Female,1078,2011
district,458,Buddhist,Rural,Female,107,2011
district,458,Jain,Rural,Female,667,2011
district,458,Other religions and persuasions,Rural,Female,18,2011
district,458,Religion not stated,Rural,Female,606,2011
district,458,Hindu,Urban,Female,125305,2011
district,458,Muslim,Urban,Female,16949,2011
district,458,Christian,Urban,Female,486,2011
district,458,Sikh,Urban,Female,456,2011
district,458,Buddhist,Urban,Female,153,2011
district,458,Jain,Urban,Female,5911,2011
district,458,Other religions and persuasions,Urban,Female,6,2011
district,458,Religion not stated,Urban,Female,174,2011
district,459,Hindu,Rural,Female,312717,2011
district,459,Muslim,Rural,Female,9008,2011
district,459,Christian,Rural,Female,156,2011
district,459,Sikh,Rural,Female,3373,2011
district,459,Buddhist,Rural,Female,595,2011
district,459,Jain,Rural,Female,1720,2011
district,459,Other religions and persuasions,Rural,Female,12,2011
district,459,Religion not stated,Rural,Female,395,2011
district,459,Hindu,Urban,Female,56425,2011
district,459,Muslim,Urban,Female,10544,2011
district,459,Christian,Urban,Female,170,2011
district,459,Sikh,Urban,Female,422,2011
district,459,Buddhist,Urban,Female,48,2011
district,459,Jain,Urban,Female,5500,2011
district,459,Other religions and persuasions,Urban,Female,5,2011
district,459,Religion not stated,Urban,Female,144,2011
district,460,Hindu,Rural,Female,399361,2011
district,460,Muslim,Rural,Female,9289,2011
district,460,Christian,Rural,Female,415,2011
district,460,Sikh,Rural,Female,61,2011
district,460,Buddhist,Rural,Female,53,2011
district,460,Jain,Rural,Female,47,2011
district,460,Other religions and persuasions,Rural,Female,9840,2011
district,460,Religion not stated,Rural,Female,814,2011
district,460,Hindu,Urban,Female,92329,2011
district,460,Muslim,Urban,Female,11613,2011
district,460,Christian,Urban,Female,849,2011
district,460,Sikh,Urban,Female,380,2011
district,460,Buddhist,Urban,Female,72,2011
district,460,Jain,Urban,Female,778,2011
district,460,Other religions and persuasions,Urban,Female,17,2011
district,460,Religion not stated,Urban,Female,124,2011
district,461,Hindu,Rural,Female,250777,2011
district,461,Muslim,Rural,Female,2297,2011
district,461,Christian,Rural,Female,433,2011
district,461,Sikh,Rural,Female,26,2011
district,461,Buddhist,Rural,Female,13,2011
district,461,Jain,Rural,Female,50,2011
district,461,Other religions and persuasions,Rural,Female,17721,2011
district,461,Religion not stated,Rural,Female,649,2011
district,461,Hindu,Urban,Female,88307,2011
district,461,Muslim,Urban,Female,8042,2011
district,461,Christian,Urban,Female,643,2011
district,461,Sikh,Urban,Female,258,2011
district,461,Buddhist,Urban,Female,25,2011
district,461,Jain,Urban,Female,730,2011
district,461,Other religions and persuasions,Urban,Female,96,2011
district,461,Religion not stated,Urban,Female,56,2011
district,462,Hindu,Rural,Female,484207,2011
district,462,Muslim,Rural,Female,15152,2011
district,462,Christian,Rural,Female,190,2011
district,462,Sikh,Rural,Female,33,2011
district,462,Buddhist,Rural,Female,25,2011
district,462,Jain,Rural,Female,20,2011
district,462,Other religions and persuasions,Rural,Female,6221,2011
district,462,Religion not stated,Rural,Female,686,2011
district,462,Hindu,Urban,Female,42277,2011
district,462,Muslim,Urban,Female,2047,2011
district,462,Christian,Urban,Female,79,2011
district,462,Sikh,Urban,Female,20,2011
district,462,Buddhist,Urban,Female,15,2011
district,462,Jain,Urban,Female,27,2011
district,462,Other religions and persuasions,Urban,Female,0,2011
district,462,Religion not stated,Urban,Female,122,2011
district,463,Hindu,Rural,Female,438372,2011
district,463,Muslim,Rural,Female,15422,2011
district,463,Christian,Rural,Female,251,2011
district,463,Sikh,Rural,Female,40,2011
district,463,Buddhist,Rural,Female,34,2011
district,463,Jain,Rural,Female,33,2011
district,463,Other religions and persuasions,Rural,Female,2974,2011
district,463,Religion not stated,Rural,Female,1037,2011
district,463,Hindu,Urban,Female,97705,2011
district,463,Muslim,Urban,Female,6859,2011
district,463,Christian,Urban,Female,908,2011
district,463,Sikh,Urban,Female,576,2011
district,463,Buddhist,Urban,Female,106,2011
district,463,Jain,Urban,Female,58,2011
district,463,Other religions and persuasions,Urban,Female,58,2011
district,463,Religion not stated,Urban,Female,203,2011
district,464,Hindu,Rural,Female,445525,2011
district,464,Muslim,Rural,Female,1516,2011
district,464,Christian,Rural,Female,16828,2011
district,464,Sikh,Rural,Female,34,2011
district,464,Buddhist,Rural,Female,21,2011
district,464,Jain,Rural,Female,1262,2011
district,464,Other religions and persuasions,Rural,Female,198,2011
district,464,Religion not stated,Rural,Female,213,2011
district,464,Hindu,Urban,Female,32906,2011
district,464,Muslim,Urban,Female,5911,2011
district,464,Christian,Urban,Female,2427,2011
district,464,Sikh,Urban,Female,29,2011
district,464,Buddhist,Urban,Female,13,2011
district,464,Jain,Urban,Female,3123,2011
district,464,Other religions and persuasions,Urban,Female,2,2011
district,464,Religion not stated,Urban,Female,17,2011
district,465,Hindu,Rural,Female,333744,2011
district,465,Muslim,Rural,Female,2429,2011
district,465,Christian,Rural,Female,1616,2011
district,465,Sikh,Rural,Female,29,2011
district,465,Buddhist,Rural,Female,14,2011
district,465,Jain,Rural,Female,126,2011
district,465,Other religions and persuasions,Rural,Female,153,2011
district,465,Religion not stated,Rural,Female,221,2011
district,465,Hindu,Urban,Female,20828,2011
district,465,Muslim,Urban,Female,6330,2011
district,465,Christian,Urban,Female,662,2011
district,465,Sikh,Urban,Female,9,2011
district,465,Buddhist,Urban,Female,2,2011
district,465,Jain,Urban,Female,260,2011
district,465,Other religions and persuasions,Urban,Female,3,2011
district,465,Religion not stated,Urban,Female,31,2011
district,466,Hindu,Rural,Female,484424,2011
district,466,Muslim,Rural,Female,23189,2011
district,466,Christian,Rural,Female,459,2011
district,466,Sikh,Rural,Female,148,2011
district,466,Buddhist,Rural,Female,131,2011
district,466,Jain,Rural,Female,339,2011
district,466,Other religions and persuasions,Rural,Female,38,2011
district,466,Religion not stated,Rural,Female,714,2011
district,466,Hindu,Urban,Female,88910,2011
district,466,Muslim,Urban,Female,33504,2011
district,466,Christian,Urban,Female,972,2011
district,466,Sikh,Urban,Female,643,2011
district,466,Buddhist,Urban,Female,588,2011
district,466,Jain,Urban,Female,1562,2011
district,466,Other religions and persuasions,Urban,Female,39,2011
district,466,Religion not stated,Urban,Female,72,2011
district,467,Hindu,Rural,Female,203011,2011
district,467,Muslim,Rural,Female,33583,2011
district,467,Christian,Rural,Female,249,2011
district,467,Sikh,Rural,Female,343,2011
district,467,Buddhist,Rural,Female,5097,2011
district,467,Jain,Rural,Female,182,2011
district,467,Other religions and persuasions,Rural,Female,14,2011
district,467,Religion not stated,Rural,Female,103,2011
district,467,Hindu,Urban,Female,65214,2011
district,467,Muslim,Urban,Female,55602,2011
district,467,Christian,Urban,Female,387,2011
district,467,Sikh,Urban,Female,168,2011
district,467,Buddhist,Urban,Female,4540,2011
district,467,Jain,Urban,Female,749,2011
district,467,Other religions and persuasions,Urban,Female,33,2011
district,467,Religion not stated,Urban,Female,68,2011
district,468,Hindu,Rural,Female,487006,2011
district,468,Muslim,Rural,Female,156393,2011
district,468,Christian,Rural,Female,800,2011
district,468,Sikh,Rural,Female,1123,2011
district,468,Buddhist,Rural,Female,63,2011
district,468,Jain,Rural,Female,4683,2011
district,468,Other religions and persuasions,Rural,Female,11,2011
district,468,Religion not stated,Rural,Female,233,2011
district,468,Hindu,Urban,Female,273055,2011
district,468,Muslim,Urban,Female,59610,2011
district,468,Christian,Urban,Female,2064,2011
district,468,Sikh,Urban,Female,1216,2011
district,468,Buddhist,Urban,Female,165,2011
district,468,Jain,Urban,Female,8242,2011
district,468,Other religions and persuasions,Urban,Female,31,2011
district,468,Religion not stated,Urban,Female,939,2011
district,469,Hindu,Rural,Female,1236287,2011
district,469,Muslim,Rural,Female,71842,2011
district,469,Christian,Rural,Female,502,2011
district,469,Sikh,Rural,Female,65,2011
district,469,Buddhist,Rural,Female,111,2011
district,469,Jain,Rural,Female,2580,2011
district,469,Other religions and persuasions,Rural,Female,32,2011
district,469,Religion not stated,Rural,Female,431,2011
district,469,Hindu,Urban,Female,160657,2011
district,469,Muslim,Urban,Female,33169,2011
district,469,Christian,Urban,Female,280,2011
district,469,Sikh,Urban,Female,145,2011
district,469,Buddhist,Urban,Female,14,2011
district,469,Jain,Urban,Female,3765,2011
district,469,Other religions and persuasions,Urban,Female,9,2011
district,469,Religion not stated,Urban,Female,238,2011
district,470,Hindu,Rural,Female,464254,2011
district,470,Muslim,Rural,Female,48710,2011
district,470,Christian,Rural,Female,275,2011
district,470,Sikh,Rural,Female,51,2011
district,470,Buddhist,Rural,Female,16,2011
district,470,Jain,Rural,Female,608,2011
district,470,Other religions and persuasions,Rural,Female,15,2011
district,470,Religion not stated,Rural,Female,400,2011
district,470,Hindu,Urban,Female,111220,2011
district,470,Muslim,Urban,Female,22242,2011
district,470,Christian,Urban,Female,145,2011
district,470,Sikh,Urban,Female,94,2011
district,470,Buddhist,Urban,Female,9,2011
district,470,Jain,Urban,Female,1164,2011
district,470,Other religions and persuasions,Urban,Female,11,2011
district,470,Religion not stated,Urban,Female,123,2011
district,471,Hindu,Rural,Female,691104,2011
district,471,Muslim,Rural,Female,40830,2011
district,471,Christian,Rural,Female,484,2011
district,471,Sikh,Rural,Female,136,2011
district,471,Buddhist,Rural,Female,43,2011
district,471,Jain,Rural,Female,450,2011
district,471,Other religions and persuasions,Rural,Female,16,2011
district,471,Religion not stated,Rural,Female,496,2011
district,471,Hindu,Urban,Female,214549,2011
district,471,Muslim,Urban,Female,25852,2011
district,471,Christian,Urban,Female,443,2011
district,471,Sikh,Urban,Female,379,2011
district,471,Buddhist,Urban,Female,24,2011
district,471,Jain,Urban,Female,3020,2011
district,471,Other religions and persuasions,Urban,Female,37,2011
district,471,Religion not stated,Urban,Female,681,2011
district,472,Hindu,Rural,Female,976504,2011
district,472,Muslim,Rural,Female,27913,2011
district,472,Christian,Rural,Female,2552,2011
district,472,Sikh,Rural,Female,111,2011
district,472,Buddhist,Rural,Female,50,2011
district,472,Jain,Rural,Female,1229,2011
district,472,Other religions and persuasions,Rural,Female,23,2011
district,472,Religion not stated,Rural,Female,346,2011
district,472,Hindu,Urban,Female,125341,2011
district,472,Muslim,Urban,Female,45155,2011
district,472,Christian,Urban,Female,578,2011
district,472,Sikh,Urban,Female,200,2011
district,472,Buddhist,Urban,Female,18,2011
district,472,Jain,Urban,Female,4199,2011
district,472,Other religions and persuasions,Urban,Female,2,2011
district,472,Religion not stated,Urban,Female,137,2011
district,473,Hindu,Rural,Female,370959,2011
district,473,Muslim,Rural,Female,10421,2011
district,473,Christian,Rural,Female,216,2011
district,473,Sikh,Rural,Female,200,2011
district,473,Buddhist,Rural,Female,48,2011
district,473,Jain,Rural,Female,517,2011
district,473,Other religions and persuasions,Rural,Female,15,2011
district,473,Religion not stated,Rural,Female,314,2011
district,473,Hindu,Urban,Female,262366,2011
district,473,Muslim,Urban,Female,17178,2011
district,473,Christian,Urban,Female,1358,2011
district,473,Sikh,Urban,Female,512,2011
district,473,Buddhist,Urban,Female,170,2011
district,473,Jain,Urban,Female,2608,2011
district,473,Other religions and persuasions,Urban,Female,24,2011
district,473,Religion not stated,Urban,Female,983,2011
district,474,Hindu,Rural,Female,529797,2011
district,474,Muslim,Rural,Female,24408,2011
district,474,Christian,Rural,Female,449,2011
district,474,Sikh,Rural,Female,107,2011
district,474,Buddhist,Rural,Female,64,2011
district,474,Jain,Rural,Female,526,2011
district,474,Other religions and persuasions,Rural,Female,18,2011
district,474,Religion not stated,Rural,Female,226,2011
district,474,Hindu,Urban,Female,2325622,2011
district,474,Muslim,Urban,Female,404722,2011
district,474,Christian,Urban,Female,24483,2011
district,474,Sikh,Urban,Female,6836,2011
district,474,Buddhist,Urban,Female,2088,2011
district,474,Jain,Urban,Female,102609,2011
district,474,Other religions and persuasions,Urban,Female,984,2011
district,474,Religion not stated,Urban,Female,3235,2011
district,475,Hindu,Rural,Female,584686,2011
district,475,Muslim,Rural,Female,23806,2011
district,475,Christian,Rural,Female,279,2011
district,475,Sikh,Rural,Female,77,2011
district,475,Buddhist,Rural,Female,91,2011
district,475,Jain,Rural,Female,659,2011
district,475,Other religions and persuasions,Rural,Female,55,2011
district,475,Religion not stated,Rural,Female,224,2011
district,475,Hindu,Urban,Female,194996,2011
district,475,Muslim,Urban,Female,30167,2011
district,475,Christian,Urban,Female,397,2011
district,475,Sikh,Urban,Female,147,2011
district,475,Buddhist,Urban,Female,51,2011
district,475,Jain,Urban,Female,10535,2011
district,475,Other religions and persuasions,Urban,Female,18,2011
district,475,Religion not stated,Urban,Female,163,2011
district,476,Hindu,Rural,Female,718223,2011
district,476,Muslim,Rural,Female,54545,2011
district,476,Christian,Rural,Female,346,2011
district,476,Sikh,Rural,Female,153,2011
district,476,Buddhist,Rural,Female,170,2011
district,476,Jain,Rural,Female,434,2011
district,476,Other religions and persuasions,Rural,Female,19,2011
district,476,Religion not stated,Rural,Female,354,2011
district,476,Hindu,Urban,Female,911615,2011
district,476,Muslim,Urban,Female,123301,2011
district,476,Christian,Urban,Female,2283,2011
district,476,Sikh,Urban,Female,738,2011
district,476,Buddhist,Urban,Female,401,2011
district,476,Jain,Urban,Female,16337,2011
district,476,Other religions and persuasions,Urban,Female,90,2011
district,476,Religion not stated,Urban,Female,1104,2011
district,477,Hindu,Rural,Female,525680,2011
district,477,Muslim,Rural,Female,50964,2011
district,477,Christian,Rural,Female,744,2011
district,477,Sikh,Rural,Female,104,2011
district,477,Buddhist,Rural,Female,94,2011
district,477,Jain,Rural,Female,1071,2011
district,477,Other religions and persuasions,Rural,Female,13,2011
district,477,Religion not stated,Rural,Female,296,2011
district,477,Hindu,Urban,Female,348622,2011
district,477,Muslim,Urban,Female,106783,2011
district,477,Christian,Urban,Female,1384,2011
district,477,Sikh,Urban,Female,522,2011
district,477,Buddhist,Urban,Female,407,2011
district,477,Jain,Urban,Female,8313,2011
district,477,Other religions and persuasions,Urban,Female,53,2011
district,477,Religion not stated,Urban,Female,877,2011
district,478,Hindu,Rural,Female,143155,2011
district,478,Muslim,Rural,Female,3203,2011
district,478,Christian,Rural,Female,50,2011
district,478,Sikh,Rural,Female,20,2011
district,478,Buddhist,Rural,Female,13,2011
district,478,Jain,Rural,Female,13,2011
district,478,Other religions and persuasions,Rural,Female,6,2011
district,478,Religion not stated,Rural,Female,55,2011
district,478,Hindu,Urban,Female,124478,2011
district,478,Muslim,Urban,Female,13413,2011
district,478,Christian,Urban,Female,182,2011
district,478,Sikh,Urban,Female,75,2011
district,478,Buddhist,Urban,Female,28,2011
district,478,Jain,Urban,Female,248,2011
district,478,Other religions and persuasions,Urban,Female,8,2011
district,478,Religion not stated,Urban,Female,293,2011
district,479,Hindu,Rural,Female,829606,2011
district,479,Muslim,Rural,Female,65096,2011
district,479,Christian,Rural,Female,443,2011
district,479,Sikh,Rural,Female,90,2011
district,479,Buddhist,Rural,Female,450,2011
district,479,Jain,Rural,Female,220,2011
district,479,Other religions and persuasions,Rural,Female,18,2011
district,479,Religion not stated,Rural,Female,476,2011
district,479,Hindu,Urban,Female,339240,2011
district,479,Muslim,Urban,Female,99375,2011
district,479,Christian,Urban,Female,826,2011
district,479,Sikh,Urban,Female,444,2011
district,479,Buddhist,Urban,Female,169,2011
district,479,Jain,Urban,Female,1674,2011
district,479,Other religions and persuasions,Urban,Female,17,2011
district,479,Religion not stated,Urban,Female,582,2011
district,480,Hindu,Rural,Female,536166,2011
district,480,Muslim,Rural,Female,17891,2011
district,480,Christian,Rural,Female,231,2011
district,480,Sikh,Rural,Female,96,2011
district,480,Buddhist,Rural,Female,97,2011
district,480,Jain,Rural,Female,236,2011
district,480,Other religions and persuasions,Rural,Female,16,2011
district,480,Religion not stated,Rural,Female,268,2011
district,480,Hindu,Urban,Female,156392,2011
district,480,Muslim,Urban,Female,30570,2011
district,480,Christian,Urban,Female,178,2011
district,480,Sikh,Urban,Female,82,2011
district,480,Buddhist,Urban,Female,19,2011
district,480,Jain,Urban,Female,759,2011
district,480,Other religions and persuasions,Urban,Female,4,2011
district,480,Religion not stated,Urban,Female,136,2011
district,481,Hindu,Rural,Female,807388,2011
district,481,Muslim,Rural,Female,19868,2011
district,481,Christian,Rural,Female,560,2011
district,481,Sikh,Rural,Female,75,2011
district,481,Buddhist,Rural,Female,68,2011
district,481,Jain,Rural,Female,652,2011
district,481,Other religions and persuasions,Rural,Female,32,2011
district,481,Religion not stated,Rural,Female,488,2011
district,481,Hindu,Urban,Female,462365,2011
district,481,Muslim,Urban,Female,83467,2011
district,481,Christian,Urban,Female,1066,2011
district,481,Sikh,Urban,Female,565,2011
district,481,Buddhist,Urban,Female,135,2011
district,481,Jain,Urban,Female,12709,2011
district,481,Other religions and persuasions,Urban,Female,25,2011
district,481,Religion not stated,Urban,Female,701,2011
district,482,Hindu,Rural,Female,636294,2011
district,482,Muslim,Rural,Female,54455,2011
district,482,Christian,Rural,Female,6882,2011
district,482,Sikh,Rural,Female,122,2011
district,482,Buddhist,Rural,Female,54,2011
district,482,Jain,Rural,Female,697,2011
district,482,Other religions and persuasions,Rural,Female,31,2011
district,482,Religion not stated,Rural,Female,724,2011
district,482,Hindu,Urban,Female,225925,2011
district,482,Muslim,Urban,Female,68003,2011
district,482,Christian,Urban,Female,7675,2011
district,482,Sikh,Urban,Female,575,2011
district,482,Buddhist,Urban,Female,67,2011
district,482,Jain,Urban,Female,3487,2011
district,482,Other religions and persuasions,Urban,Female,28,2011
district,482,Religion not stated,Urban,Female,502,2011
district,483,Hindu,Rural,Female,783559,2011
district,483,Muslim,Rural,Female,69273,2011
district,483,Christian,Rural,Female,6724,2011
district,483,Sikh,Rural,Female,242,2011
district,483,Buddhist,Rural,Female,86,2011
district,483,Jain,Rural,Female,373,2011
district,483,Other religions and persuasions,Rural,Female,28,2011
district,483,Religion not stated,Rural,Female,794,2011
district,483,Hindu,Urban,Female,184589,2011
district,483,Muslim,Urban,Female,60027,2011
district,483,Christian,Urban,Female,6258,2011
district,483,Sikh,Urban,Female,433,2011
district,483,Buddhist,Urban,Female,56,2011
district,483,Jain,Urban,Female,1260,2011
district,483,Other religions and persuasions,Urban,Female,13,2011
district,483,Religion not stated,Urban,Female,443,2011
district,484,Hindu,Rural,Female,983301,2011
district,484,Muslim,Rural,Female,16974,2011
district,484,Christian,Rural,Female,569,2011
district,484,Sikh,Rural,Female,129,2011
district,484,Buddhist,Rural,Female,119,2011
district,484,Jain,Rural,Female,795,2011
district,484,Other religions and persuasions,Rural,Female,33,2011
district,484,Religion not stated,Rural,Female,653,2011
district,484,Hindu,Urban,Female,97602,2011
district,484,Muslim,Urban,Female,60495,2011
district,484,Christian,Urban,Female,813,2011
district,484,Sikh,Urban,Female,180,2011
district,484,Buddhist,Urban,Female,48,2011
district,484,Jain,Urban,Female,1769,2011
district,484,Other religions and persuasions,Urban,Female,28,2011
district,484,Religion not stated,Urban,Female,307,2011
district,485,Hindu,Rural,Female,954424,2011
district,485,Muslim,Rural,Female,5097,2011
district,485,Christian,Rural,Female,3543,2011
district,485,Sikh,Rural,Female,107,2011
district,485,Buddhist,Rural,Female,78,2011
district,485,Jain,Rural,Female,625,2011
district,485,Other religions and persuasions,Rural,Female,39,2011
district,485,Religion not stated,Rural,Female,585,2011
district,485,Hindu,Urban,Female,63965,2011
district,485,Muslim,Urban,Female,27342,2011
district,485,Christian,Urban,Female,1360,2011
district,485,Sikh,Urban,Female,145,2011
district,485,Buddhist,Urban,Female,39,2011
district,485,Jain,Urban,Female,989,2011
district,485,Other religions and persuasions,Urban,Female,17,2011
district,485,Religion not stated,Urban,Female,80,2011
district,486,Hindu,Rural,Female,959837,2011
district,486,Muslim,Rural,Female,59709,2011
district,486,Christian,Rural,Female,646,2011
district,486,Sikh,Rural,Female,254,2011
district,486,Buddhist,Rural,Female,145,2011
district,486,Jain,Rural,Female,901,2011
district,486,Other religions and persuasions,Rural,Female,28,2011
district,486,Religion not stated,Rural,Female,392,2011
district,486,Hindu,Urban,Female,832820,2011
district,486,Muslim,Urban,Female,126909,2011
district,486,Christian,Urban,Female,11068,2011
district,486,Sikh,Urban,Female,4101,2011
district,486,Buddhist,Urban,Female,807,2011
district,486,Jain,Urban,Female,12756,2011
district,486,Other religions and persuasions,Urban,Female,539,2011
district,486,Religion not stated,Urban,Female,978,2011
district,487,Hindu,Rural,Female,249516,2011
district,487,Muslim,Rural,Female,5897,2011
district,487,Christian,Rural,Female,2095,2011
district,487,Sikh,Rural,Female,45,2011
district,487,Buddhist,Rural,Female,37,2011
district,487,Jain,Rural,Female,52,2011
district,487,Other religions and persuasions,Rural,Female,1051,2011
district,487,Religion not stated,Rural,Female,324,2011
district,487,Hindu,Urban,Female,24629,2011
district,487,Muslim,Urban,Female,5165,2011
district,487,Christian,Urban,Female,205,2011
district,487,Sikh,Urban,Female,26,2011
district,487,Buddhist,Urban,Female,3,2011
district,487,Jain,Urban,Female,125,2011
district,487,Other religions and persuasions,Urban,Female,20,2011
district,487,Religion not stated,Urban,Female,21,2011
district,488,Hindu,Rural,Female,391790,2011
district,488,Muslim,Rural,Female,100768,2011
district,488,Christian,Rural,Female,2701,2011
district,488,Sikh,Rural,Female,201,2011
district,488,Buddhist,Rural,Female,71,2011
district,488,Jain,Rural,Female,544,2011
district,488,Other religions and persuasions,Rural,Female,64,2011
district,488,Religion not stated,Rural,Female,528,2011
district,488,Hindu,Urban,Female,176638,2011
district,488,Muslim,Urban,Female,66915,2011
district,488,Christian,Urban,Female,1962,2011
district,488,Sikh,Urban,Female,602,2011
district,488,Buddhist,Urban,Female,110,2011
district,488,Jain,Urban,Female,1813,2011
district,488,Other religions and persuasions,Urban,Female,88,2011
district,488,Religion not stated,Urban,Female,517,2011
district,489,Hindu,Rural,Female,91353,2011
district,489,Muslim,Rural,Female,612,2011
district,489,Christian,Rural,Female,9480,2011
district,489,Sikh,Rural,Female,8,2011
district,489,Buddhist,Rural,Female,6,2011
district,489,Jain,Rural,Female,6,2011
district,489,Other religions and persuasions,Rural,Female,237,2011
district,489,Religion not stated,Rural,Female,192,2011
district,489,Hindu,Urban,Female,10614,2011
district,489,Muslim,Urban,Female,1168,2011
district,489,Christian,Urban,Female,707,2011
district,489,Sikh,Urban,Female,26,2011
district,489,Buddhist,Urban,Female,8,2011
district,489,Jain,Urban,Female,11,2011
district,489,Other religions and persuasions,Urban,Female,34,2011
district,489,Religion not stated,Urban,Female,8,2011
district,490,Hindu,Rural,Female,432130,2011
district,490,Muslim,Rural,Female,19977,2011
district,490,Christian,Rural,Female,2138,2011
district,490,Sikh,Rural,Female,149,2011
district,490,Buddhist,Rural,Female,79,2011
district,490,Jain,Rural,Female,847,2011
district,490,Other religions and persuasions,Rural,Female,210,2011
district,490,Religion not stated,Rural,Female,256,2011
district,490,Hindu,Urban,Female,168365,2011
district,490,Muslim,Urban,Female,18414,2011
district,490,Christian,Urban,Female,653,2011
district,490,Sikh,Urban,Female,1073,2011
district,490,Buddhist,Urban,Female,197,2011
district,490,Jain,Urban,Female,5679,2011
district,490,Other religions and persuasions,Urban,Female,1186,2011
district,490,Religion not stated,Urban,Female,154,2011
district,491,Hindu,Rural,Female,510875,2011
district,491,Muslim,Rural,Female,6698,2011
district,491,Christian,Rural,Female,7521,2011
district,491,Sikh,Rural,Female,252,2011
district,491,Buddhist,Rural,Female,100,2011
district,491,Jain,Rural,Female,798,2011
district,491,Other religions and persuasions,Rural,Female,310,2011
district,491,Religion not stated,Rural,Female,979,2011
district,491,Hindu,Urban,Female,243968,2011
district,491,Muslim,Urban,Female,36987,2011
district,491,Christian,Urban,Female,2294,2011
district,491,Sikh,Urban,Female,511,2011
district,491,Buddhist,Urban,Female,308,2011
district,491,Jain,Urban,Female,6033,2011
district,491,Other religions and persuasions,Urban,Female,385,2011
district,491,Religion not stated,Urban,Female,437,2011
district,492,Hindu,Rural,Female,540168,2011
district,492,Muslim,Rural,Female,44640,2011
district,492,Christian,Rural,Female,4323,2011
district,492,Sikh,Rural,Female,238,2011
district,492,Buddhist,Rural,Female,90,2011
district,492,Jain,Rural,Female,1866,2011
district,492,Other religions and persuasions,Rural,Female,248,2011
district,492,Religion not stated,Rural,Female,476,2011
district,492,Hindu,Urban,Female,1755343,2011
district,492,Muslim,Urban,Female,262200,2011
district,492,Christian,Urban,Female,5921,2011
district,492,Sikh,Urban,Female,2291,2011
district,492,Buddhist,Urban,Female,5961,2011
district,492,Jain,Urban,Female,52394,2011
district,492,Other religions and persuasions,Urban,Female,1701,2011
district,492,Religion not stated,Urban,Female,1238,2011
district,493,Hindu,Rural,Female,332618,2011
district,493,Muslim,Rural,Female,4700,2011
district,493,Christian,Rural,Female,26496,2011
district,493,Sikh,Rural,Female,49,2011
district,493,Buddhist,Rural,Female,647,2011
district,493,Jain,Rural,Female,379,2011
district,493,Other religions and persuasions,Rural,Female,163,2011
district,493,Religion not stated,Rural,Female,935,2011
district,493,Hindu,Urban,Female,31155,2011
district,493,Muslim,Urban,Female,6221,2011
district,493,Christian,Urban,Female,787,2011
district,493,Sikh,Urban,Female,55,2011
district,493,Buddhist,Urban,Female,71,2011
district,493,Jain,Urban,Female,484,2011
district,493,Other religions and persuasions,Urban,Female,35,2011
district,493,Religion not stated,Urban,Female,39,2011
district,494,Hindu,Rural,Female,13764,2011
district,494,Muslim,Rural,Female,279,2011
district,494,Christian,Rural,Female,4,2011
district,494,Sikh,Rural,Female,0,2011
district,494,Buddhist,Rural,Female,0,2011
district,494,Jain,Rural,Female,1,2011
district,494,Other religions and persuasions,Rural,Female,0,2011
district,494,Religion not stated,Rural,Female,7,2011
district,494,Hindu,Urban,Female,10940,2011
district,494,Muslim,Urban,Female,1307,2011
district,494,Christian,Urban,Female,102,2011
district,494,Sikh,Urban,Female,2,2011
district,494,Buddhist,Urban,Female,0,2011
district,494,Jain,Urban,Female,19,2011
district,494,Other religions and persuasions,Urban,Female,0,2011
district,494,Religion not stated,Urban,Female,7,2011
district,495,Hindu,Rural,Female,12997,2011
district,495,Muslim,Rural,Female,866,2011
district,495,Christian,Rural,Female,56,2011
district,495,Sikh,Rural,Female,1,2011
district,495,Buddhist,Rural,Female,2,2011
district,495,Jain,Rural,Female,2,2011
district,495,Other religions and persuasions,Rural,Female,3,2011
district,495,Religion not stated,Rural,Female,19,2011
district,495,Hindu,Urban,Female,45481,2011
district,495,Muslim,Urban,Female,5478,2011
district,495,Christian,Urban,Female,1233,2011
district,495,Sikh,Urban,Female,74,2011
district,495,Buddhist,Urban,Female,94,2011
district,495,Jain,Urban,Female,118,2011
district,495,Other religions and persuasions,Urban,Female,34,2011
district,495,Religion not stated,Urban,Female,56,2011
district,496,Hindu,Rural,Female,81737,2011
district,496,Muslim,Rural,Female,1353,2011
