,STATE NAME,DISTRICT NAME,POPULATION,MALES,FEMALES,GROWTH  1991   2001,RURAL,URBAN,SCHEDULED CASTE POPULATION,PERCENTAGE   SC TO TOTAL,NUMBER OF HOUSEHOLDS,HOUSEHOLD SIZE  PER HOUSEHOLD,SEX RATIO  FEMALES PER 1000 MALES,SEX RATIO  0 6 YEARS,SCHEDULED TRIBE POPULATION,PERCENTAGE TO TOTAL POPULATION  ST,PERSONS  LITERATE,MALES  LITERATE,FEMALES  LITERATE,PERSONS  LITERACY RATE,MALES  LITERATACY RATE,FEMALES  LITERACY RATE,TOTAL EDUCATED,DATA WITHOUT LEVEL,BELOW PRIMARY,PRIMARY,MIDDLE,MATRIC HIGHER SECONDARY DIPLOMA,GRADUATE AND ABOVE,X0   4 YEARS,X5   14 YEARS,X15   59 YEARS,X60 YEARS AND ABOVE  INCL  A N S,TOTAL WORKERS,MAIN WORKERS,MARGINAL WORKERS,NON WORKERS,SC 1 NAME,SC 1 POPULATION,SC 2 NAME,SC 2 POPULATION,SC 3 NAME,SC 3 POPULATION,RELIGEON 1 NAME,RELIGEON 1 POPULATION,RELIGEON 2 NAME,RELIGEON 2 POPULATION,RELIGEON 3 NAME,RELIGEON 3 POPULATION,ST 1 NAME,ST 1 POPULATION,ST 2 NAME,ST 2 POPULATION,ST 3 NAME,ST 3 POPULATION,IMP TOWN 1 NAME,IMP TOWN 1 POPULATION,IMP TOWN 2 NAME,IMP TOWN 2 POPULATION,IMP TOWN 3 NAME,IMP TOWN 3 POPULATION,TOTAL INHABITED VILLAGES,DRINKING WATER FACILITIES,SAFE DRINKING WATER,ELECTRICITY  POWER SUPPLY,ELECTRICITY  DOMESTIC,ELECTRICITY  AGRICULTURE,PRIMARY SCHOOL,MIDDLE SCHOOLS,SECONDARY SR SECONDARY SCHOOLS,COLLEGE,MEDICAL FACILITY,PRIMARY HEALTH CENTRE,PRIMARY HEALTH SUB CENTRE,POST  TELEGRAPH AND TELEPHONE FACILITY,BUS SERVICES,PAVED APPROACH ROAD,MUD APPROACH ROAD,PERMANENT HOUSE,SEMI PERMANENT HOUSE,TEMPORARY HOUSE,YEAR
436,RAJASTHAN,JALOR,1448940,737880,711060,26.78,1338946.0,NA,NA,NA,238489.0,6.0,964.0,921.0,126799,8.75,528975,372768,156207,46.49,64.72,27.8,528975.0,32202.0,237570.0,143657.0,65123.0,39067.0,11356.0,212461.0,421813.0,711548.0,103118.0,727209,506324,220885,721731,1.Megh etc.,163698.0,2.Koli etc.,21426.0,3.Sargara,18444.0,1.Hindus,1368861,2.Muslims,57934,3.Jains,21015,1.Bhil etc.,105701,2.Mina,20970,3.Garasia (excluding Rajput Garasia),98,1.Jalor (M),44830.0,2.Bhinmal (M),39280.0,3.Sanchore (M),25884.0,697.0,697.0,691.0,627.0,211,NA,679.0,338,98,NA,333,44,235,470.0,489,443,519,39.7,45.0,15.3,2001
437,RAJASTHAN,SIROHI,851107,437949,413158,30.08,700217.0,NA,NA,NA,159307.0,5.0,943.0,918.0,210763,24.76,367938,244514,123424,53.94,69.89,37.15,367938.0,21333.0,133778.0,92703.0,54237.0,49739.0,16148.0,115362.0,228192.0,449747.0,57806.0,343905,245762,98143,507202,1.Megh etc.,70845.0,2.Koli etc.,34634.0,3.Sargara,19974.0,1.Hindus,810765,2.Muslims,25439,3.Jains,12427,1.Garasia (excluding Rajput Garasia),104851,2.Bhil etc.,83044,3.Mina,22099,1.Abu Road (M),47337.0,2.Sirohi (M),35544.0,3.Sheoganj (M),24789.0,455.0,454.0,452.0,399.0,101,NA,423.0,196,81,NA,201,31,139,306.0,222,285,255,59.1,36.6,4.2,2001
438,RAJASTHAN,PALI,1820251,918856,901395,22.39,1429364.0,NA,NA,NA,339660.0,5.0,981.0,924.0,105814,5.81,806297,536694,269603,54.39,72.2,36.48,806297.0,27137.0,276791.0,243891.0,123555.0,102687.0,32232.0,228999.0,499194.0,938567.0,153491.0,724883,518158,206725,1095368,1.Megh etc.,137489.0,2.Sargara,41336.0,3.Baori,34740.0,1.Hindus,1677038,2.Muslims,114088,3.Jains,25599,1.Mina,49542,2.Garasia (excluding Rajput Garasia),32194,3.Bhil etc.,23860,1.Pali (MCI),187641.0,2.Sojat (M),38883.0,3.Sumerpur (M),31482.0,936.0,936.0,936.0,883.0,248,NA,906.0,429,164,2,451,56,303,753.0,636,615,673,70.8,23.7,5.6,2001
439,RAJASTHAN,AJMER,2181670,1129920,1051750,26.1,1306994.0,NA,NA,NA,376731.0,6.0,931.0,922.0,52634,2.41,1168856,742535,426321,64.65,79.37,48.86,1168856.0,40208.0,322150.0,294587.0,189918.0,222930.0,99061.0,255578.0,545427.0,1218881.0,161784.0,856809,690818,165991,1324861,1.Chamar etc.,161908.0,2.Bairwa etc.,42889.0,3.Koli etc.,37469.0,1.Hindus,1869044,2.Muslims,244341,3.Jains,47812,1.Bhil etc.,26967,2.Mina,20918,3.Dhanka etc.,4513,1.Ajmer (M Cl),485575.0,2.Beawar (M Cl),123759.0,3.Kishangarh (M),116222.0,1025.0,1025.0,1025.0,966.0,352,NA,970.0,405,164,2,352,51,235,786.0,446,632,705,80.8,8.5,10.6,2001
440,RAJASTHAN,TONK,1211671,626436,585235,24.24,958503.0,NA,NA,NA,192579.0,6.0,934.0,927.0,145891,12.04,513474,359906,153568,51.97,70.52,32.15,513474.0,27326.0,167266.0,130861.0,86903.0,75613.0,25505.0,149987.0,325576.0,639460.0,96648.0,532682,425230,107452,678989,1.Bairwa etc.,113839.0,2.Chamar etc.,43739.0,3.Khatik,15398.0,1.Hindus,1062365,2.Muslims,124440,3.Jains,23644,1.Mina,134012,2.Bhil etc.,11376,3.Dhanka etc.,385,1.Tonk (M CI),135689.0,2.Niwai (M),31365.0,3.Malpura (M),27236.0,1032.0,1031.0,1029.0,818.0,396,185,887.0,317,116,NA,246,41,121,434.0,208,420,689,43.2,36.9,19.8,2001
441,RAJASTHAN,BUNDI,962620,504818,457802,24.8,783058.0,NA,NA,NA,169479.0,6.0,907.0,911.0,194851,20.24,437773,296290,141483,55.57,71.68,37.79,437773.0,24168.0,152324.0,115674.0,71990.0,55644.0,17973.0,115623.0,261639.0,517612.0,67746.0,456937,305977,150960,505683,1.Bairwa etc.,61597.0,2.Megh etc.,32695.0,3.Chamar etc.,31025.0,1.Hindus,881956,2.Muslims,56220,3.Jains,13186,1.Mina,160166,2.Bhil etc.,34321,3.Seharia etc.,271,1.Bundi (M),88871.0,2.Lakheri (M),26918.0,3.Keshoraipatan (M),21163.0,839.0,838.0,834.0,733.0,303,NA,764.0,238,85,NA,178,25,95,287.0,208,370,509,54.5,41.1,4.3,2001
442,RAJASTHAN,BHILWARA,2013789,1026650,987139,26.14,1598938.0,NA,NA,NA,384540.0,5.0,962.0,948.0,180556,8.97,839353,567468,271885,50.74,67.39,33.48,839353.0,39579.0,282860.0,219767.0,120984.0,127141.0,49022.0,241979.0,503364.0,1088060.0,180386.0,939848,764916,174932,1073941,1.Chamar etc.,99169.0,2.Balai,65697.0,3.Bairwa etc.,36824.0,1.Hindus,1859972,2.Muslims,112802,3.Jains,37659,1.Bhil etc.,100468,2.Mina,79903,3.Naikda etc.,56,1.Bhilwara (MCI),280128.0,2.Shahpura (M),27792.0,3.Gulabpura (M),24362.0,1693.0,1693.0,1692.0,1553.0,590,NA,1516.0,514,195,NA,473,75,307,904.0,651,696,1268,64.3,29.7,6.0,2001
443,RAJASTHAN,RAJSAMAND,987024,493459,493565,19.88,858301.0,NA,NA,NA,193744.0,5.0,1000.0,936.0,129198,13.09,449046,296250,152796,55.65,73.99,37.59,449046.0,20976.0,162210.0,127994.0,63856.0,57865.0,16145.0,122257.0,251541.0,528460.0,84766.0,401858,275912,125946,585166,1.Chamar etc.,27403.0,2.Balai,19495.0,3.Salvi,17669.0,1.Hindus,939811,2.Muslims,25619,3.Jains,20048,1.Bhil etc.,122902,2.Mina,5719,3.Bhil Mina,251,1.Rajsamand (M),55687.0,2.Nathdwara (M),37026.0,3.Amet (M),16672.0,973.0,973.0,973.0,947.0,347,NA,870.0,307,105,NA,251,41,177,571.0,515,487,764,84.7,13.6,1.7,2001
444,RAJASTHAN,UDAIPUR,2633312,1336004,1297308,27.37,2142995.0,NA,NA,NA,507829.0,5.0,971.0,948.0,1260432,47.86,1255399,797694,457705,58.62,73.62,43.26,1255399.0,108696.0,419447.0,293270.0,166985.0,181056.0,85944.0,335536.0,674594.0,1431976.0,191206.0,1100880,724120,376760,1532432,1.Megh etc.,64346.0,2.Salvi,17524.0,3.Chamar etc.,14213.0,1.Hindus,2449773,2.Muslims,88262,3.Jains,83699,1.Mina,694527,2.Bhil etc.,478324,3.Garasia (excluding Rajput Garasia),73188,1.Udaipur (M CI),389438.0,2.Fatehnagar (M),19648.0,3.Bhinder (M),16368.0,2339.0,2337.0,2331.0,1647.0,626,NA,2030.0,664,235,1,619,83,398,853.0,937,995,1663,47.6,46.8,5.5,2001
445,RAJASTHAN,DUNGARPUR,1107643,547791,559852,26.58,1026787.0,NA,NA,NA,202701.0,5.0,1022.0,954.0,721487,65.14,425440,283512,141928,48.57,66.04,31.77,425440.0,25087.0,147952.0,118641.0,64365.0,53631.0,15761.0,163491.0,285435.0,542024.0,116693.0,531376,272283,259093,576267,1.Chamar etc.,20365.0,2.Balai,6041.0,3.Rawal,4523.0,1.Hindus,1068319,2.Muslims,23549,3.Jains,12542,1.Bhil etc.,411088,2.Mina,262078,3.Damor etc.,44237,1.Dungarpur (M),43108.0,2.Sagwara (M),31127.0,3.Galiakot (CT),6621.0,854.0,853.0,853.0,723.0,237,NA,819.0,335,113,2,368,47,260,391.0,383,471,761,25.9,70.2,3.9,2001
446,RAJASTHAN,BANSWARA,1501589,760686,740903,29.84,1394226.0,NA,NA,NA,261613.0,6.0,974.0,964.0,1085272,72.27,529481,362829,166652,44.63,60.45,28.43,529481.0,42579.0,182922.0,134908.0,79162.0,67938.0,21972.0,219593.0,405216.0,745421.0,131359.0,709412,529393,180019,792177,1.Chamar etc.,23388.0,2.Rawal,7446.0,3.Balai,6384.0,1.Hindus,1425287,2.Muslims,39079,3.Jains,18406,1.Bhil etc.,913932,2.Mina,116339,3.Damor etc.,31517,1.Banswara (M),85665.0,2.Kushalgarh (M),10108.0,3.Partapur (CT),9947.0,1476.0,1476.0,1473.0,853.0,383,NA,1348.0,444,129,2,450,63,254,424.0,486,679,1214,24.3,68.0,7.7,2001
447,RAJASTHAN,CHITTAURGARH,1803524,918063,885461,21.46,1514255.0,NA,NA,NA,356833.0,5.0,964.0,929.0,388311,21.53,807105,539465,267640,54.09,71.3,36.39,807105.0,28268.0,288374.0,227075.0,118142.0,106971.0,38274.0,211036.0,437734.0,1012725.0,142029.0,930339,749689,180650,873185,1.Chamar etc.,83884.0,2.Megh etc.,33926.0,3.Khatik,18976.0,1.Hindus,1666452,2.Muslims,98426,3.Jains,35026,1.Mina,274711,2.Bhil etc.,112787,3.Garasia (excluding Rajput Garasia),341,1.Chittaurgarh (M),96219.0,2.Nimbahera (M),53327.0,3.Pratapgarh (M),35422.0,2201.0,2201.0,2200.0,1948.0,682,NA,1777.0,527,152,NA,384,64,205,712.0,798,862,1574,53.4,44.1,2.5,2001
448,RAJASTHAN,KOTA,1568525,827128,741397,28.52,729948.0,NA,NA,NA,280883.0,6.0,896.0,911.0,151969,9.69,968781,593065,375716,73.53,85.23,60.43,968781.0,35148.0,252606.0,240399.0,164047.0,194898.0,81681.0,168079.0,398729.0,899961.0,101756.0,541362,420734,120628,1027163,1.Bairwa etc.,92702.0,2.Megh etc.,55626.0,3.Chamar etc.,30455.0,1.Hindus,1344633,2.Muslims,183716,3.Jains,23259,1.Mina,108934,2.Bhil etc.,41479,3.Seharia etc.,725,1.Kota (M Corp.),694316.0,2.Ramganj Mandi (M),30973.0,3.Kaithoon (M),20372.0,812.0,811.0,810.0,736.0,243,NA,715.0,223,78,1,225,22,111,383.0,182,416,441,69.5,26.8,3.7,2001
449,RAJASTHAN,BARAN,1021653,535137,486516,26.19,849638.0,NA,NA,NA,170824.0,6.0,909.0,918.0,216869,21.23,495121,330676,164445,59.5,75.78,41.55,495121.0,14093.0,175161.0,145677.0,76951.0,64461.0,18778.0,127761.0,282325.0,537512.0,74055.0,436375,300615,135760,585278,1.Chamar etc.,46086.0,2.Bairwa etc.,43960.0,3.Megh etc.,26487.0,1.Hindus,948343,2.Muslims,66319,3.Sikhs,3110,1.Mina,112975,2.Seharia etc.,74246,3.Bhil etc.,28736,1.Baran (M),78665.0,2.Antah (M),26784.0,3.Chhabra (M),22796.0,1089.0,1089.0,1080.0,932.0,390,NA,915.0,283,75,NA,178,26,82,437.0,211,405,677,46.4,49.3,4.3,2001
450,RAJASTHAN,JHALAWAR,1180323,612804,567519,23.34,1012081.0,NA,NA,NA,201489.0,6.0,926.0,934.0,141861,12.02,556592,369920,186672,57.32,73.31,40.02,556592.0,35215.0,218513.0,144230.0,77818.0,60857.0,19959.0,140357.0,304698.0,628776.0,106492.0,554781,399386,155395,625542,1.Megh etc.,49069.0,2.Chamar etc.,39661.0,3.Mehar,21471.0,1.Hindus,1087934,2.Muslims,78962,3.Jains,11759,1.Bhil etc.,80760,2.Mina,60415,3.Seharia etc.,334,1.Jhalawar (M),48054.0,2.Bhawani Mandi (M),35695.0,3.Jhalrapatan (M),30103.0,1477.0,1476.0,1474.0,1185.0,496,NA,1173.0,282,61,NA,214,30,114,483.0,253,393,674,46.9,50.5,2.6,2001
451,SIKKIM,NORTH,41030,23414,17616,31.32,39782.0,NA,NA,NA,10921.0,4.0,752.0,995.0,21772,53.06,23572,15461,8111,67.21,75.69,55.39,23572.0,589.0,8674.0,5582.0,3788.0,4278.0,602.0,3916.0,10188.0,24387.0,2539.0,23542,17553,5989,17488,1.Kami (Nepali) etc.,590.0,2.Damai (Nepali),262.0,3.Sarki (Nepali),26.0,1.Buddhists,22603,2.Hindus,16128,3.Christians,1623,1.Lepcha,13539,2.Bhutia etc.,8230,3.Generic Tribes etc.,3,1.Mangan (NTA),1248.0,NA,NA,NA,NA,53.0,53.0,50.0,46.0,46,NA,42.0,20,14,NA,44,3,19,35.0,19,29,14,21.4,55.3,23.3,2001
452,SIKKIM,WEST,123256,63912,59344,25.48,121432.0,NA,NA,NA,23244.0,5.0,929.0,965.0,23829,19.33,60628,35854,24774,58.8,66.82,50.11,60628.0,902.0,24670.0,17862.0,8690.0,7112.0,1365.0,13482.0,33890.0,68322.0,7562.0,53279,45407,7872,69977,1.Kami (Nepali) etc.,3961.0,2.Damai (Nepali),1461.0,3.Sarki (Nepali),294.0,1.Hindus,71886,2.Buddhists,33601,3.Others,9567,1.Bhutia etc.,14252,2.Lepcha,9575,3.Generic Tribes etc.,2,1.Nayabazar (NTA),996.0,2.Gyalshing (NTA),828.0,NA,NA,121.0,121.0,121.0,115.0,115,NA,107.0,60,33,NA,86,7,40,71.0,84,89,54,28.9,50.6,20.5,2001
453,SIKKIM,SOUTH,131525,68241,63284,33.37,127579.0,NA,NA,NA,25477.0,5.0,927.0,968.0,20483,15.57,74614,42895,31719,67.31,74.29,59.72,74614.0,1521.0,30474.0,20311.0,10169.0,9841.0,2292.0,13838.0,34901.0,75000.0,7786.0,69693,57367,12326,61832,1.Kami (Nepali) etc.,3935.0,2.Damai (Nepali),1839.0,3.Sarki (Nepali),282.0,1.Hindus,84213,2.Buddhists,31109,3.Christians,12757,1.Bhutia etc.,13876,2.Lepcha,6600,3.Generic Tribes etc.,7,1.Jorethang (NTA),2967.0,2.Namchi (NTA),979.0,NA,NA,145.0,145.0,145.0,142.0,134,NA,131.0,72,37,2,99,5,37,83.0,98,106,34,30.8,50.8,18.3,2001
454,SIKKIM,EAST,245040,132917,112123,37.17,192188.0,NA,NA,NA,54581.0,4.0,844.0,950.0,45321,18.5,159521,94850,64671,74.67,81.2,66.8,159521.0,4668.0,45303.0,40720.0,25189.0,33463.0,10089.0,21033.0,57659.0,153257.0,13091.0,116529,92577,23952,128511,1.Kami (Nepali) etc.,9464.0,2.Damai (Nepali),3886.0,3.Generic Castes etc.,408.0,1.Hindus,157321,2.Buddhists,64729,3.Christians,14502,1.Bhutia etc.,33950,2.Lepcha,10854,3.Generic Tribes etc.,517,1.Gangtok (NTA),29354.0,2.Upper Tadong (CT),14357.0,3.Singtam (NTA),5432.0,131.0,131.0,128.0,125.0,69,NA,112.0,69,50,1,100,7,45,97.0,74,88,37,48.4,40.1,11.4,2001
455,TAMIL NADU,THIRUVALLUR,2754756,1397407,1357349,22.35,1254674.0,NA,NA,NA,633033.0,4.0,971.0,957.0,37858,1.37,1865707,1047763,817944,76.94,85.26,68.39,1865707.0,70150.0,246806.0,471224.0,361514.0,568109.0,147823.0,231935.0,516448.0,1795682.0,210691.0,1037097,850994,186103,1717659,1.Adi Dravida,555048.0,2.Arunthathiyar,13017.0,3.Generic Castes etc.,8527.0,1.Hindus,2476438,2.Christians,169719,3.Muslims,99408,1.Irular,24874,2.Kattunayakan,4547,3.Kondareddis,3163,1.Ambattur (M),310967.0,2.Avadi (M),229403.0,3.Tiruvottiyur (M),212281.0,620.0,619.0,619.0,617.0,75,2,554.0,243,154,14,616,113,183,552.0,467,609,618,65.0,10.2,24.8,2001
456,TAMIL NADU,CHENNAI,4343645,2219539,2124106,9.76,NA,NA,NA,NA,962213.0,5.0,957.0,972.0,6728,0.15,3336695,1799981,1536714,85.33,90.01,80.44,3336695.0,113528.0,332748.0,670347.0,570677.0,1108847.0,540339.0,299356.0,714994.0,2850178.0,479117.0,1488364,1380757,107607,2855281,1.Adi Dravida,531326.0,2.Adi Andhra,25320.0,3.Generic Castes etc.,15205.0,1.Hindus,3573356,2.Muslims,379206,3.Christians,331261,1.Kurumans,2035,2.Generic Tribes etc.,1262,3.Irular,823,1.Chennai (M Corp.),4343645.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2,7.2,5.6,2001
457,TAMIL NADU,KANCHEEPURAM,2877468,1457242,1420226,18.84,1342502.0,NA,NA,NA,653241.0,4.0,975.0,960.0,26508,0.92,1952198,1088943,863255,76.85,84.73,68.79,1952198.0,213687.0,305858.0,517245.0,360999.0,435005.0,119364.0,236095.0,546963.0,1850102.0,244308.0,1144929,916295,228634,1732539,1.Adi Dravida,686816.0,2.Arunthathiyar,8274.0,3.Pallan,6259.0,1.Hindus,2583590,2.Christians,170416,3.Muslims,113666,1.Irular,20457,2.Kattunayakan,3091,3.Malakkuravan,1383,1.Kancheepuram (M),153140.0,2.Alandur (M),146287.0,3.Pallavaram (M),144623.0,1035.0,1035.0,1035.0,1030.0,96,NA,807.0,308,170,23,1032,112,279,841.0,769,938,1035,60.3,10.8,28.9,2001
458,TAMIL NADU,VELLORE,3477317,1741083,1736234,15.09,2169319.0,NA,NA,NA,756365.0,5.0,997.0,942.0,63040,1.81,2203552,1245076,958476,72.36,81.99,62.79,2203552.0,53477.0,389836.0,719830.0,445813.0,509488.0,85081.0,303706.0,715737.0,2145484.0,312390.0,1427180,1172645,254535,2050137,1.Adi Dravida,627045.0,2.Arunthathiyar,69826.0,3.Valluvan,7029.0,1.Hindus,3016962,2.Muslims,350771,3.Christians,102477,1.Malayali,35543,2.Irular,15527,3.Kurumans,7505,1.Vellore (M),177230.0,2.Ambur (M),99624.0,3.Gudiyatham (M),91452.0,789.0,783.0,783.0,758.0,82,83,729.0,369,246,8,756,80,105,715.0,673,718,403,58.1,11.6,30.3,2001
459,TAMIL NADU,DHARMAPURI,2856300,1473597,1382703,16.66,2400354.0,NA,NA,NA,638305.0,4.0,938.0,869.0,59549,2.08,1516221,906943,609278,61.39,71.6,50.65,1516221.0,42162.0,322248.0,501096.0,244353.0,344470.0,61860.0,273367.0,620592.0,1733596.0,228745.0,1413250,1188366,224884,1443050,1.Adi Dravida,324661.0,2.Arunthathiyar,47790.0,3.Kuravan etc.,9770.0,1.Hindus,2690698,2.Muslims,123469,3.Christians,39019,1.Malayali,31043,2.Irular,16756,3.Kurumans,7093,1.Hosur (M),84394.0,2.Krishnagiri (M),64587.0,3.Dharmapuri (M),64496.0,1067.0,1064.0,1064.0,1061.0,387,358,876.0,391,324,8,995,71,333,1057.0,898,968,810,48.2,27.9,23.8,2001
460,TAMIL NADU,TIRUVANNAMALAI,2186125,1095859,1090266,6.8,1785364.0,NA,NA,NA,489055.0,4.0,995.0,947.0,72760,3.33,1297151,761403,535748,67.39,79.17,55.63,1297151.0,273676.0,219384.0,377565.0,202301.0,201644.0,22578.0,184509.0,447805.0,1339425.0,214386.0,1064783,829944,234839,1121342,1.Adi Dravida,426459.0,2.Arunthathiyar,30267.0,3.Valluvan,4263.0,1.Hindus,2041854,2.Muslims,78506,3.Christians,55180,1.Malayali,46061,2.Irular,19556,3.Malakkuravan,3310,1.Tiruvannamalai (M),130567.0,2.Arani (M),60815.0,3.Tiruvethipuram (M),35201.0,1046.0,1037.0,1037.0,1031.0,105,94,948.0,378,214,8,1010,110,109,876.0,912,967,344,49.2,11.4,39.4,2001
461,TAMIL NADU,VILUPPURAM,2960373,1492442,1467931,6.83,2533456.0,NA,NA,NA,635210.0,5.0,984.0,961.0,63920,2.16,1650528,977374,673154,63.8,75.06,52.38,1650528.0,58864.0,338585.0,574962.0,304065.0,327322.0,46718.0,266073.0,620406.0,1807864.0,266030.0,1445177,1125229,319948,1515196,1.Adi Dravida,781418.0,2.Arunthathiyar,17844.0,3.Valluvan,3885.0,1.Hindus,2726949,2.Christians,115745,3.Muslims,110120,1.Malayali,41670,2.Irular,16017,3.Kattunayakan,2930,1.Viluppuram (M),95455.0,2.Tindivanam (M),67737.0,3.Kallakkurichi (TP),36793.0,1430.0,1428.0,1428.0,1407.0,319,299,1313.0,477,314,9,969,86,253,1274.0,1197,1315,776,37.3,9.2,53.4,2001
462,TAMIL NADU,SALEM,3016346,1563633,1452713,16.28,1626162.0,NA,NA,NA,736562.0,4.0,929.0,850.0,103921,3.45,1734442,1021772,712670,65.09,74.39,55.2,1734442.0,55021.0,310903.0,553461.0,288840.0,420270.0,105892.0,243789.0,563159.0,1926719.0,282679.0,1454645,1279846,174799,1561701,1.Adi Dravida,194349.0,2.Arunthathiyar,140232.0,3.Paraiyan etc.,95321.0,1.Hindus,2883909,2.Muslims,77648,3.Christians,50450,1.Malayali,92287,2.Kondareddis,4562,3.Generic Tribes etc.,2752,1.Salem (M Corp.),696760.0,2.Attur (M),57519.0,3.Mettur (M),53633.0,557.0,554.0,553.0,542.0,94,21,475.0,191,144,8,327,70,212,508.0,428,492,501,60.8,15.4,23.8,2001
463,TAMIL NADU,NAMAKKAL,1493462,759551,733911,13.08,948230.0,NA,NA,NA,394378.0,4.0,966.0,889.0,51416,3.44,903802,526412,377390,67.41,77.56,57.0,903802.0,47065.0,160791.0,280134.0,139098.0,222932.0,53738.0,105782.0,244481.0,968477.0,174722.0,842640,770940,71700,650822,1.Arunthathiyar,147388.0,2.Adi Dravida,55360.0,3.Pallan,44469.0,1.Hindus,1451966,2.Muslims,26907,3.Christians,13137,1.Malayali,50141,2.Irular,525,3.Malakkuravan,146,1.Tiruchengode (M),80187.0,2.Kumarapalayam (M),65868.0,3.Namakkal (M),53055.0,371.0,371.0,368.0,367.0,165,186,334.0,130,125,10,211,48,129,367.0,348,357,365,61.4,16.8,21.7,2001
464,TAMIL NADU,ERODE,2581500,1309278,1272222,10.94,1387537.0,NA,NA,NA,698405.0,4.0,972.0,939.0,17693,0.69,1521955,887907,634048,65.36,75.32,55.15,1521955.0,73915.0,289684.0,506636.0,245916.0,336318.0,69460.0,174934.0,402116.0,1709153.0,295297.0,1434405,1317991,116414,1147095,1.Chakkiliyan,162650.0,2.Madari,68509.0,3.Arunthathiyar,62585.0,1.Hindus,2443644,2.Muslims,77211,3.Christians,55414,1.Uraly,7856,2.Kondareddis,4233,3.Sholaga,3000,1.Erode (M),150541.0,2.Veerappanchatiram (TP),72703.0,3.Dharapuram (M),64984.0,434.0,434.0,434.0,434.0,18,17,405.0,195,132,14,344,42,262,433.0,398,428,420,63.6,22.7,13.7,2001
465,TAMIL NADU,THE NILGIRIS,762141,378351,383790,7.69,307532.0,NA,NA,NA,182682.0,4.0,1014.0,979.0,28373,3.72,541099,296573,244526,80.01,88.54,71.64,541099.0,10115.0,84574.0,146567.0,99968.0,167087.0,32785.0,60427.0,138626.0,510190.0,52898.0,343385,310064,33321,418756,1.Paraiyan etc.,75705.0,2.Adi Dravida,72900.0,3.Pallan,34425.0,1.Hindus,599047,2.Christians,87272,3.Muslims,72766,1.Irular,8677,2.Paniyan,8433,3.Kurumbas,5498,1.Udhagamandalam (M),93987.0,2.Coonoor (M),50196.0,3.Gudalur (TP),43096.0,41.0,41.0,41.0,41.0,9,3,38.0,31,44,NA,37,25,26,40.0,37,37,39,70.2,25.9,3.8,2001
466,TAMIL NADU,COIMBATORE,4271856,2176031,2095825,20.4,1451653.0,NA,NA,NA,1095354.0,4.0,963.0,962.0,29103,0.68,2945278,1648814,1296464,76.97,84.59,69.06,2945278.0,877837.0,388483.0,646369.0,379972.0,533674.0,118923.0,310882.0,671262.0,2851408.0,438304.0,1977612,1828629,148983,2294244,1.Madari,148699.0,2.Arunthathiyar,141718.0,3.Chakkiliyan,125306.0,1.Hindus,3847969,2.Muslims,227734,3.Christians,185737,1.Irular,15554,2.Malasar,5915,3.Kattunayakan,1661,1.Coimbatore (M.Corp.),930882.0,2.Tiruppur (M),344543.0,3.Valparai (TP),95107.0,401.0,401.0,401.0,400.0,17,3,377.0,216,144,16,331,54,297,391.0,365,387,332,73.4,21.2,5.4,2001
467,TAMIL NADU,DINDIGUL,1923014,968137,954877,8.99,1249762.0,NA,NA,NA,465179.0,4.0,986.0,930.0,6484,0.34,1181746,681698,500048,69.35,79.76,58.87,1181746.0,72513.0,216427.0,392140.0,219830.0,235152.0,45680.0,154855.0,350665.0,1229561.0,187933.0,973332,841893,131439,949682,1.Pallan,149736.0,2.Chakkiliyan,97544.0,3.Paraiyan etc.,83906.0,1.Hindus,1684808,2.Christians,145265,3.Muslims,89680,1.Kattunayakan,1963,2.Malai Vedan,1419,3.Palliyar,1362,1.Dindigul (M),196955.0,2.Palani (M),67231.0,3.Kodaikanal (M),32969.0,337.0,337.0,337.0,337.0,59,57,322.0,194,109,9,283,60,210,299.0,305,312,266,58.6,24.1,17.3,2001
468,TAMIL NADU,KARUR,935686,465538,470148,9.32,624430.0,NA,NA,NA,237716.0,4.0,1010.0,929.0,1450,0.15,566728,328103,238625,68.08,79.63,56.76,566728.0,19000.0,107892.0,183620.0,98317.0,129551.0,28348.0,73625.0,157812.0,606188.0,98061.0,496464,445450,51014,439222,1.Pallan,70715.0,2.Chakkiliyan,64561.0,3.Paraiyan etc.,43704.0,1.Hindus,883584,2.Muslims,37272,3.Christians,13863,1.Kattunayakan,1046,2.Uraly,124,3.Malakkuravan,66,1.Karur (M),76336.0,2.Inam Karur (TP),45437.0,3.Thanthoni (TP),31592.0,175.0,175.0,175.0,175.0,3,3,173.0,104,67,NA,100,29,21,172.0,169,171,138,61.1,17.6,21.2,2001
